dt_data_competencia,nm_adm_desl,cd_uf,nm_uf,cd_divisao,nm_grupo,nm_divisao,saldo_total
2023-08-01,Desligado,42,Santa Catarina,32,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,Fabricação de produtos diversos,-192.0
2023-08-01,Desligado,42,Santa Catarina,32,Fabricação de artefatos para pesca e esporte,Fabricação de produtos diversos,-22.0
2023-08-01,Admitido,42,Santa Catarina,32,Fabricação de brinquedos e jogos recreativos,Fabricação de produtos diversos,50.0
2023-08-01,Admitido,42,Santa Catarina,32,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,Fabricação de produtos diversos,212.0
2023-08-01,Desligado,42,Santa Catarina,32,Fabricação de brinquedos e jogos recreativos,Fabricação de produtos diversos,-34.0
2023-08-01,Desligado,42,Santa Catarina,32,"Fabricação de artigos de joalheria, bijuteria e semelhantes",Fabricação de produtos diversos,-19.0
2023-08-01,Admitido,42,Santa Catarina,32,"Fabricação de artigos de joalheria, bijuteria e semelhantes",Fabricação de produtos diversos,15.0
2023-08-01,Admitido,42,Santa Catarina,33,Manutenção e reparação de máquinas e equipamentos,"Manutenção, reparação e instalação de máquinas e equipamentos",790.0
2023-08-01,Desligado,42,Santa Catarina,33,Instalação de máquinas e equipamentos,"Manutenção, reparação e instalação de máquinas e equipamentos",-353.0
2023-08-01,Desligado,42,Santa Catarina,33,Manutenção e reparação de máquinas e equipamentos,"Manutenção, reparação e instalação de máquinas e equipamentos",-630.0
2023-08-01,Admitido,42,Santa Catarina,33,Instalação de máquinas e equipamentos,"Manutenção, reparação e instalação de máquinas e equipamentos",317.0
2023-08-01,Desligado,42,Santa Catarina,35,"Geração, transmissão e distribuição de energia elétrica","Eletricidade, gás e outras utilidades",-76.0
2023-08-01,Admitido,42,Santa Catarina,35,"Geração, transmissão e distribuição de energia elétrica","Eletricidade, gás e outras utilidades",85.0
2023-08-01,Admitido,42,Santa Catarina,36,"Captação, tratamento e distribuição de água","Captação, tratamento e distribuição de água",123.0
2023-08-01,Desligado,42,Santa Catarina,36,"Captação, tratamento e distribuição de água","Captação, tratamento e distribuição de água",-81.0
2023-08-01,Admitido,42,Santa Catarina,37,Esgoto e atividades relacionadas,Esgoto e atividades relacionadas,30.0
2023-08-01,Desligado,42,Santa Catarina,37,Esgoto e atividades relacionadas,Esgoto e atividades relacionadas,-26.0
2023-08-01,Desligado,42,Santa Catarina,38,Recuperação de materiais,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",-212.0
2023-08-01,Admitido,42,Santa Catarina,38,Tratamento e disposição de resíduos,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",34.0
2023-08-01,Desligado,42,Santa Catarina,38,Coleta de resíduos,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",-391.0
2023-08-01,Admitido,42,Santa Catarina,38,Recuperação de materiais,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",239.0
2023-08-01,Desligado,42,Santa Catarina,38,Tratamento e disposição de resíduos,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",-23.0
2023-08-01,Admitido,42,Santa Catarina,38,Coleta de resíduos,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",390.0
2023-08-01,Desligado,42,Santa Catarina,39,Descontaminação e outros serviços de gestão de resíduos,Descontaminação e outros serviços de gestão de resíduos,-4.0
2023-08-01,Admitido,42,Santa Catarina,39,Descontaminação e outros serviços de gestão de resíduos,Descontaminação e outros serviços de gestão de resíduos,2.0
2023-08-01,Desligado,42,Santa Catarina,41,Construção de edifícios,Construção de edifícios,-4716.0
2023-08-01,Admitido,42,Santa Catarina,41,Incorporação de empreendimentos imobiliários,Construção de edifícios,715.0
2023-08-01,Desligado,42,Santa Catarina,41,Incorporação de empreendimentos imobiliários,Construção de edifícios,-629.0
2023-08-01,Admitido,42,Santa Catarina,41,Construção de edifícios,Construção de edifícios,4965.0
2023-08-01,Desligado,42,Santa Catarina,42,Construção de outras obras de infraestrutura,Obras de infraestrutura,-481.0
2023-08-01,Desligado,42,Santa Catarina,42,"Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",Obras de infraestrutura,-497.0
2023-08-01,Admitido,42,Santa Catarina,42,"Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",Obras de infraestrutura,620.0
2023-08-01,Desligado,42,Santa Catarina,42,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",Obras de infraestrutura,-702.0
2023-08-01,Admitido,42,Santa Catarina,42,Construção de outras obras de infraestrutura,Obras de infraestrutura,673.0
2023-08-01,Admitido,42,Santa Catarina,42,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",Obras de infraestrutura,877.0
2023-08-01,Admitido,42,Santa Catarina,43,Outros serviços especializados para construção,Serviços especializados para construção,1240.0
2023-08-01,Admitido,42,Santa Catarina,43,"Instalações elétricas, hidráulicas e outras instalações em construções",Serviços especializados para construção,1121.0
2023-08-01,Desligado,42,Santa Catarina,43,Obras de acabamento,Serviços especializados para construção,-797.0
2023-08-01,Desligado,42,Santa Catarina,43,Outros serviços especializados para construção,Serviços especializados para construção,-1215.0
2023-08-01,Desligado,42,Santa Catarina,43,"Instalações elétricas, hidráulicas e outras instalações em construções",Serviços especializados para construção,-959.0
2023-08-01,Admitido,42,Santa Catarina,43,Obras de acabamento,Serviços especializados para construção,1020.0
2023-08-01,Desligado,42,Santa Catarina,43,Demolição e preparação do terreno,Serviços especializados para construção,-267.0
2023-08-01,Admitido,42,Santa Catarina,43,Demolição e preparação do terreno,Serviços especializados para construção,408.0
2023-08-01,Admitido,42,Santa Catarina,45,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",Comércio e reparação de veículos automotores e motocicletas,143.0
2023-08-01,Admitido,42,Santa Catarina,45,Manutenção e reparação de veículos automotores,Comércio e reparação de veículos automotores e motocicletas,1093.0
2023-08-01,Desligado,42,Santa Catarina,45,Comércio de veículos automotores,Comércio e reparação de veículos automotores e motocicletas,-673.0
2023-08-01,Admitido,42,Santa Catarina,45,Comércio de peças e acessórios para veículos automotores,Comércio e reparação de veículos automotores e motocicletas,1246.0
2023-08-01,Desligado,42,Santa Catarina,45,Manutenção e reparação de veículos automotores,Comércio e reparação de veículos automotores e motocicletas,-968.0
2023-08-01,Desligado,42,Santa Catarina,45,Comércio de peças e acessórios para veículos automotores,Comércio e reparação de veículos automotores e motocicletas,-1152.0
2023-08-01,Desligado,42,Santa Catarina,45,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",Comércio e reparação de veículos automotores e motocicletas,-129.0
2023-08-01,Admitido,42,Santa Catarina,45,Comércio de veículos automotores,Comércio e reparação de veículos automotores e motocicletas,761.0
2023-08-01,Desligado,42,Santa Catarina,46,Comércio atacadista de matérias-primas agrícolas e animais vivos,"Comércio por atacado, exceto veículos automotores e motocicletas",-210.0
2023-08-01,Admitido,42,Santa Catarina,46,"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas","Comércio por atacado, exceto veículos automotores e motocicletas",233.0
2023-08-01,Desligado,42,Santa Catarina,46,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo","Comércio por atacado, exceto veículos automotores e motocicletas",-1341.0
2023-08-01,Admitido,42,Santa Catarina,46,Comércio atacadista de produtos de consumo não alimentar,"Comércio por atacado, exceto veículos automotores e motocicletas",1167.0
2023-08-01,Admitido,42,Santa Catarina,46,Comércio atacadista não especializado,"Comércio por atacado, exceto veículos automotores e motocicletas",741.0
2023-08-01,Desligado,42,Santa Catarina,46,Comércio atacadista não especializado,"Comércio por atacado, exceto veículos automotores e motocicletas",-638.0
2023-08-01,Desligado,42,Santa Catarina,46,Comércio atacadista de produtos de consumo não alimentar,"Comércio por atacado, exceto veículos automotores e motocicletas",-1270.0
2023-08-01,Admitido,42,Santa Catarina,46,Comércio atacadista de matérias-primas agrícolas e animais vivos,"Comércio por atacado, exceto veículos automotores e motocicletas",159.0
2023-08-01,Desligado,42,Santa Catarina,46,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,"Comércio por atacado, exceto veículos automotores e motocicletas",-79.0
2023-08-01,Desligado,42,Santa Catarina,46,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","Comércio por atacado, exceto veículos automotores e motocicletas",-354.0
2023-08-01,Admitido,42,Santa Catarina,46,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo","Comércio por atacado, exceto veículos automotores e motocicletas",1526.0
2023-08-01,Desligado,42,Santa Catarina,46,Comércio atacadista especializado em outros produtos,"Comércio por atacado, exceto veículos automotores e motocicletas",-678.0
2023-08-01,Admitido,42,Santa Catarina,46,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","Comércio por atacado, exceto veículos automotores e motocicletas",409.0
2023-08-01,Admitido,42,Santa Catarina,46,"Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","Comércio por atacado, exceto veículos automotores e motocicletas",544.0
2023-08-01,Desligado,42,Santa Catarina,46,"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas","Comércio por atacado, exceto veículos automotores e motocicletas",-178.0
2023-08-01,Admitido,42,Santa Catarina,46,Comércio atacadista especializado em outros produtos,"Comércio por atacado, exceto veículos automotores e motocicletas",717.0
2023-08-01,Desligado,42,Santa Catarina,46,"Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","Comércio por atacado, exceto veículos automotores e motocicletas",-599.0
2023-08-01,Admitido,42,Santa Catarina,46,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,"Comércio por atacado, exceto veículos automotores e motocicletas",117.0
2023-08-01,Desligado,42,Santa Catarina,47,"Comércio varejista de produtos alimentícios, bebidas e fumo",Comércio varejista,-1750.0
2023-08-01,Admitido,42,Santa Catarina,47,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",Comércio varejista,1709.0
2023-08-01,Admitido,42,Santa Catarina,47,"Comércio varejista de produtos alimentícios, bebidas e fumo",Comércio varejista,2012.0
2023-08-01,Admitido,42,Santa Catarina,47,Comércio varejista não especializado,Comércio varejista,6994.0
2023-08-01,Admitido,42,Santa Catarina,47,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,Comércio varejista,3977.0
2023-08-01,Desligado,42,Santa Catarina,47,Comércio varejista de material de construção,Comércio varejista,-2079.0
2023-08-01,Desligado,42,Santa Catarina,47,Comércio varejista de combustíveis para veículos automotores,Comércio varejista,-1413.0
2023-08-01,Desligado,42,Santa Catarina,47,"Comércio varejista de artigos culturais, recreativos e esportivos",Comércio varejista,-467.0
2023-08-01,Admitido,42,Santa Catarina,47,"Comércio varejista de artigos culturais, recreativos e esportivos",Comércio varejista,456.0
2023-08-01,Desligado,42,Santa Catarina,47,Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico,Comércio varejista,-2147.0
2023-08-01,Admitido,42,Santa Catarina,47,Comércio varejista de material de construção,Comércio varejista,2159.0
2023-08-01,Admitido,42,Santa Catarina,47,Comércio varejista de combustíveis para veículos automotores,Comércio varejista,1522.0
2023-08-01,Desligado,42,Santa Catarina,47,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,Comércio varejista,-3910.0
2023-08-01,Desligado,42,Santa Catarina,47,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",Comércio varejista,-1636.0
2023-08-01,Desligado,42,Santa Catarina,47,Comércio varejista não especializado,Comércio varejista,-7225.0
2023-08-01,Admitido,42,Santa Catarina,47,Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico,Comércio varejista,2183.0
2023-08-01,Desligado,42,Santa Catarina,49,Transporte rodoviário de carga,Transporte terrestre,-5142.0
2023-08-01,Desligado,42,Santa Catarina,49,Transporte rodoviário de passageiros,Transporte terrestre,-412.0
2023-08-01,Admitido,42,Santa Catarina,49,Transporte rodoviário de passageiros,Transporte terrestre,527.0
2023-08-01,Admitido,42,Santa Catarina,49,Transporte ferroviário e metroferroviário,Transporte terrestre,5.0
2023-08-01,Desligado,42,Santa Catarina,49,Transporte ferroviário e metroferroviário,Transporte terrestre,-6.0
2023-08-01,Admitido,42,Santa Catarina,49,Transporte rodoviário de carga,Transporte terrestre,5930.0
2023-08-01,Desligado,42,Santa Catarina,5,Extração de carvão mineral,Extração de carvão mineral,-35.0
2023-08-01,Admitido,42,Santa Catarina,5,Extração de carvão mineral,Extração de carvão mineral,37.0
2023-08-01,Desligado,42,Santa Catarina,50,Navegação de apoio,Transporte aquaviário,-15.0
2023-08-01,Admitido,42,Santa Catarina,50,Transporte por navegação interior,Transporte aquaviário,6.0
2023-08-01,Admitido,42,Santa Catarina,50,Navegação de apoio,Transporte aquaviário,17.0
2023-08-01,Desligado,42,Santa Catarina,50,Outros transportes aquaviários,Transporte aquaviário,-24.0
2023-08-01,Desligado,42,Santa Catarina,50,Transporte por navegação interior,Transporte aquaviário,-5.0
2023-08-01,Admitido,42,Santa Catarina,50,Outros transportes aquaviários,Transporte aquaviário,15.0
2023-08-01,Admitido,42,Santa Catarina,51,Transporte aéreo de passageiros,Transporte aéreo,18.0
2023-08-01,Desligado,42,Santa Catarina,51,Transporte aéreo de passageiros,Transporte aéreo,-10.0
2023-08-01,Desligado,42,Santa Catarina,52,Atividades relacionadas à organização do transporte de carga,Armazenamento e atividades auxiliares dos transportes,-218.0
