"Código","Unidade Territorial","UF","Referência","Número de famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Número de famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor médio do benefício do Programa Bolsa Família (até outubro/2021)","Valor médio do benefício do Programa Bolsa Família (a partir de março/2023)"
"421720","SÃO MIGUEL DO OESTE","SC","06/2015","681","","94068","","138,13",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2017","471","","63489","","134,80",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2024","","876","","596406,0","","682,39"
"421720","SÃO MIGUEL DO OESTE","SC","06/2017","466","","62196","","133,47",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2023","","832","","570409,0","","685,59"
"421720","SÃO MIGUEL DO OESTE","SC","05/2024","","875","","590781,0","","676,73"
"421720","SÃO MIGUEL DO OESTE","SC","01/2024","","864","","604037,0","","699,12"
"421720","SÃO MIGUEL DO OESTE","SC","10/2023","","841","","583846,0","","694,23"
"421720","SÃO MIGUEL DO OESTE","SC","04/2017","467","","62512","","133,86",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2015","748","","104468","","139,66",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2015","714","","99052","","138,73",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2015","691","","95226","","137,81",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2015","698","","97451","","139,61",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2026","","820","","533221","","659,93"
"421720","SÃO MIGUEL DO OESTE","SC","03/2026","","830","","546119","","667,63"
"421720","SÃO MIGUEL DO OESTE","SC","09/2015","706","","97283","","137,79",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2024","","888","","613290,0","","692,20"
"421720","SÃO MIGUEL DO OESTE","SC","02/2026","","831","","554140","","666,84"
"421720","SÃO MIGUEL DO OESTE","SC","12/2017","503","","71737","","142,62",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2017","498","","71377","","143,33",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2017","480","","68411","","142,52",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2017","473","","66624","","140,85",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2026","","805","","549778","","682,95"
"421720","SÃO MIGUEL DO OESTE","SC","02/2015","728","","101428","","139,32",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2015","605","","83743","","138,42",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2015","593","","82842","","139,70",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2015","667","","92646","","138,90",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2024","","839","","573481,0","","685,16"
"421720","SÃO MIGUEL DO OESTE","SC","10/2024","","827","","561939,0","","680,31"
"421720","SÃO MIGUEL DO OESTE","SC","09/2024","","845","","575199,0","","681,52"
"421720","SÃO MIGUEL DO OESTE","SC","08/2024","","839","","570366,0","","680,63"
"421720","SÃO MIGUEL DO OESTE","SC","04/2024","","879","","601122,0","","684,65"
"421720","SÃO MIGUEL DO OESTE","SC","07/2024","","853","","575475,0","","675,44"
"421720","SÃO MIGUEL DO OESTE","SC","03/2024","","866","","585703","","677,11"
"421720","SÃO MIGUEL DO OESTE","SC","02/2024","","887","","614466,0","","692,75"
"421720","SÃO MIGUEL DO OESTE","SC","10/2015","653","","90844","","139,12",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2015","665","","93209","","140,16",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2023","","811","","554830","","684,13"
"421720","SÃO MIGUEL DO OESTE","SC","07/2017","436","","58425","","134,00",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2025","","885","","604779,0","","683,37"
"421720","SÃO MIGUEL DO OESTE","SC","02/2019","478","","66840,00","","139,83",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2019","466","","65783","","141,17",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2019","452","","64228","","142,10",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2019","431","","61185","","141,96",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2020","483","","12952","","26,82",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2014","754","","107492","","142,56",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2014","768","","95552","","124,42",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2025","","882","","601506","","681,98"
"421720","SÃO MIGUEL DO OESTE","SC","03/2025","","890","","595012","","673,09"
"421720","SÃO MIGUEL DO OESTE","SC","04/2025","","883","","588599,0","","671,15"
"421720","SÃO MIGUEL DO OESTE","SC","05/2025","","881","","590128,0","","669,84"
"421720","SÃO MIGUEL DO OESTE","SC","06/2025","","886","","591712","","667,85"
"421720","SÃO MIGUEL DO OESTE","SC","07/2025","","880","","571442,0","","653,08"
"421720","SÃO MIGUEL DO OESTE","SC","08/2025","","862","","563849","","657,93"
"421720","SÃO MIGUEL DO OESTE","SC","09/2025","","843","","554324","","666,25"
"421720","SÃO MIGUEL DO OESTE","SC","10/2025","","835","","544728","","660,28"
"421720","SÃO MIGUEL DO OESTE","SC","11/2025","","817","","526052,0","","655,11"
"421720","SÃO MIGUEL DO OESTE","SC","12/2025","","812","","534357","","679,84"
"421720","SÃO MIGUEL DO OESTE","SC","05/2019","496","","69305","","139,73",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2019","486","","68106,00","","140,14",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2019","482","","67482","","140,00",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2013","733","","96340","","131,43",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2013","706","","92964","","131,68",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2014","765","","108914","","142,37",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2014","775","","97890","","126,31",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2014","762","","110466","","144,97",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2014","783","","100116","","127,86",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2014","763","","98940","","129,67",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2020","472","","65476,00","","138,72",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2020","466","","64353","","138,10",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2020","480","","67581","","140,79",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2020","481","","9677","","20,12",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2020","482","","12279","","25,48",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2020","483","","12993","","26,90",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2020","483","","9670","","20,02",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2020","481","","16490","","34,28",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2020","481","","17930","","37,28",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2020","481","","19428","","40,39",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2020","481","","20440","","42,49",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2013","748","","98324","","131,45",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2019","420","","59897","","142,61",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2019","472","","66323","","140,51",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2013","749","","98216","","131,13",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2013","756","","99212","","131,23",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2014","749","","105723","","141,15",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2014","755","","107493","","142,37",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2013","754","","95782","","127,03",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2019","449","","63491","","141,41",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2013","760","","93924","","123,58",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2013","749","","95654","","127,71",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2014","769","","110609","","143,83",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2019","421","","59893","","142,26",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2014","749","","93702","","125,10",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2013","770","","98138","","127,45",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2019","419","","60540","","144,49",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2013","745","","92500","","124,16",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2014","763","","108382","","142,05",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2019","47","","7946","","169,06",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2020","41","","7034","","171,56",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2019","46","","8170","","177,61",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2020","39","","6131","","157,21",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2013","56","","9482","","169,32",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2014","60","","10444","","174,07",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2020","38","","5944,00","","156,42",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2013","57","","10738","","188,39",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2025","","83","","53603","","645,82"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2013","52","","9676","","186,08",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2014","62","","10778","","173,84",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2020","50","","2051","","41,02",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2014","60","","11422","","190,37",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2014","55","","9046","","164,47",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2013","54","","9952","","184,30",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2020","52","","533","","10,25",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2013","57","","10990","","192,81",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2019","43","","6881","","160,02",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2019","39","","6301","","161,56",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2025","","98","","61419,0","","626,72"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2020","50","","2233","","44,66",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2013","54","","9946","","184,19",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2013","54","","10732","","198,74",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2014","62","","11760","","189,68",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2014","62","","11835","","190,89",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2019","40","","6440","","161,00",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2014","57","","9221","","161,77",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2013","60","","10240","","170,67",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2025","","93","","61048","","663,57"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2025","","81","","51948,0","","641,33"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2025","","82","","52103","","635,40"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2025","","79","","50128","","634,53"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2025","","86","","54764,0","","636,79"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2025","","92","","56564","","614,83"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2025","","93","","57714,0","","620,58"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2025","","94","","58264,0","","619,83"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2025","","97","","59439","","612,77"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2025","","95","","59894","","630,46"
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2014","61","","10906","","178,79",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2014","61","","9674","","158,59",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2019","48","","7991,00","","166,48",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2019","44","","6863","","155,98",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2019","39","","6260","","160,51",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2014","61","","9681","","158,70",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2013","53","","8938","","168,64",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2013","52","","10786","","207,42",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2014","60","","10438","","173,97",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2020","50","","2413","","48,26",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2019","39","","6260","","160,51",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2020","52","","273","","5,25",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2020","52","","673","","12,94",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2014","60","","10526","","175,43",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2020","52","","673","","12,94",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2013","53","","9670","","182,45",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2019","46","","8487,00","","184,50",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2020","50","","2233","","44,66",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2020","52","","314","","6,04",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2013","56","","10048","","179,43",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2019","43","","7115","","165,47",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2019","45","","7327","","162,82",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2007","49","","2400","","48,98",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2012","50","","4336","","86,72",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2012","48","","4806","","100,13",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2007","50","","2746","","54,92",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2021","56","","8462","","151,11",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2021","55","","8331","","151,47",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2016","41","","5805","","141,59",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2007","47","","2674","","56,89",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2016","46","","6344","","137,91",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2018","40","","5519","","137,98",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2016","35","","4894,00","","139,83",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2018","52","","8115","","156,06",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2016","41","","6145,00","","149,88",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2016","47","","6369","","135,51",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2018","47","","7729","","164,45",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2012","52","","6832","","131,38",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2018","48","","6726","","140,13",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2018","46","","7424","","161,39",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2021","56","","8332","","148,79",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2016","45","","6006","","133,47",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2021","56","","8332","","148,79",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2007","48","","2385","","49,69",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2021","55","","10000","","181,82",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2016","36","","4992,00","","138,67",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2007","50","","2746","","54,92",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2021","48","","8125","","169,27",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2021","50","","8919","","178,38",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2016","35","","4901","","140,03",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2007","48","","2270","","47,29",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2007","49","","2894","","59,06",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2016","39","","5363","","137,51",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2012","54","","7432","","137,63",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2012","53","","7190","","135,66",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2012","54","","7432","","137,63",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2012","55","","9546","","173,56",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2021","56","","8462","","151,11",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2012","46","","6406","","139,26",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2012","47","","6424","","136,68",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2018","47","","6873","","146,23",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2016","34","","4838","","142,29",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2018","49","","7433","","151,69",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2018","48","","7663","","159,65",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2012","46","","4906","","106,65",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2016","46","","6160","","133,91",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2018","44","","6291","","142,98",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2018","41","","6060","","147,80",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2018","44","","6934","","157,59",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2018","49","","7604","","155,18",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2012","48","","4958","","103,29",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2007","48","","2385","","49,69",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2007","47","","2275","","48,40",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2012","47","","4532","","96,43",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2016","40","","5729","","143,23",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2021","55","","8372","","152,22",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2021","55","","8372","","152,22",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2005","32","","1683","","52,59",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2008","48","","2932,00","","61,08",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2009","56","","3427","","61,20",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2010","56","","3453","","61,66",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2009","52","","2960","","56,92",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2004","26","","1365","","52,50",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2005","34","","1748","","51,41",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2008","50","","3114","","62,28",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2008","47","","2892","","61,53",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","06/2008","50","","2788","","55,76",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2010","52","","3097,00","","59,56",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2004","32","","1733","","54,16",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2006","41","","2146","","52,34",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2004","26","","1365","","52,50",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2007","49","","2400","","48,98",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2011","59","","4420","","74,92",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2004","32","","1680","","52,50",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","12/2009","56","","3460,00","","61,79",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2004","26","","1365","","52,50",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2010","56","","3308","","59,07",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2008","47","","2670","","56,81",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","08/2006","41","","2146,00","","52,34",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2008","50","","2746","","54,92",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2011","57","","4560","","80,00",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","01/2011","58","","3376","","58,21",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2011","57","","4560","","80,00",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","10/2004","33","","1733","","52,52",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","03/2009","51","","3000","","58,82",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2008","50","","2788,00","","55,76",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","09/2009","50","","3073","","61,46",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","05/2011","59","","4420","","74,92",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","02/2008","50","","2746","","54,92",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","11/2004","33","","1733","","52,52",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","07/2010","55","","3273","","59,51",""
"421725","SÃO PEDRO DE ALCÂNTARA","SC","04/2006","37","","1881,00","","50,84",""
