anexo_padronizado,coluna,cod_conta,conta,linhas,municipios,anos,primeiro_ano,ultimo_ano
Anexo I-AB,31/12/2023,P2.2.3.0.0.00.00,2.2.3.0.0.00.00 - Fornecedores e Contas a Pagar a Longo Prazo,64,64,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.3.1.0.00.00,2.2.3.1.0.00.00 - Fornecedores e Contas a Pagar Nacionais a Longo Prazo,63,63,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.3.1.1.00.00,2.2.3.1.1.00.00 - Fornecedores e Contas a Pagar Nacionais a Longo Prazo - Consolidação,61,61,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.3.1.2.00.00,"2.2.3.1.2.00.00 - Fornecedores e Contas a Pagar Nacionais a Longo 
 Prazo - Intra OFSS",1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.3.1.3.00.00,"2.2.3.1.3.00.00 - Fornecedores e Contas a Pagar Nacionais a Longo 
 Prazo - Inter OFSS - União",1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.3.2.0.00.00,2.2.3.2.0.00.00 - Fornecedores e Contas a Pagar Estrangeiros a Longo Prazo,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.3.2.1.00.00,2.2.3.2.1.00.00 - Fornecedores e Contas a Pagar Estrangeiros a Longo Prazo - Consolidação,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.4.0.0.00.00,2.2.4.0.0.00.00 - Obrigações Fiscais a Longo Prazo,10,10,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.4.1.0.00.00,2.2.4.1.0.00.00 - Obrigações Fiscais a Longo Prazo com a União,8,8,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.4.1.1.00.00,2.2.4.1.1.00.00 - Obrigações Fiscais a Longo Prazo com a União - Consolidação,4,4,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.4.1.3.00.00,2.2.4.1.3.00.00 - Obrigações Fiscais a Longo Prazo com a União - Inter OFSS - União,4,4,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.4.2.0.00.00,2.2.4.2.0.00.00 - Obrigações Fiscais a Longo Prazo com os Estados,2,2,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.4.2.4.00.00,2.2.4.2.4.00.00 - Obrigações Fiscais a Longo Prazo com os Estados - Inter OFSS - Estado,2,2,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.0.0.00.00,2.2.7.0.0.00.00 - Provisões a Longo Prazo,125,125,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.1.0.00.00,2.2.7.1.0.00.00 - Provisão para Riscos Trabalhistas a Longo Prazo,2,2,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.1.1.00.00,2.2.7.1.1.00.00 - Provisão para Riscos Trabalhistas a Longo Prazo - Consolidação,2,2,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.2.0.00.00,2.2.7.2.0.00.00 - Provisões Matemáticas Previdenciárias a Longo Prazo,69,69,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.2.1.00.00,2.2.7.2.1.00.00 - Provisões Matemáticas Previdenciárias a Longo Prazo - Consolidação,69,69,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.2.1.01.00,2.2.7.2.1.01.00 - Fundo em Repartição - Provisões de Benefícios Concedidos,18,18,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.2.1.02.00,2.2.7.2.1.02.00 - Fundo em Repartição - Provisões de Benefícios a Conceder,10,10,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.2.1.03.00,2.2.7.2.1.03.00 - Fundo em Capitalização - Provisões de Benefícios Concedidos,67,67,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.2.1.04.00,2.2.7.2.1.04.00 - Fundo em Capitalização - Provisões de Benefícios a Conceder,62,62,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.2.1.05.00,2.2.7.2.1.05.00 - Fundo em Capitalização - Plano de Amortização,10,10,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.2.1.07.00,2.2.7.2.1.07.00 - Provisões Atuariais para Ajustes do Fundo em Capitalização,7,7,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.3.0.00.00,2.2.7.3.0.00.00 - Provisão para Riscos Fiscais a Longo Prazo,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.3.1.00.00,2.2.7.3.1.00.00 - Provisão para Riscos Fiscais a Longo Prazo - Consolidação,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.4.0.00.00,2.2.7.4.0.00.00 - Provisão para Riscos Cíveis a Longo Prazo,5,5,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.4.1.00.00,2.2.7.4.1.00.00 - Provisão para Riscos Cíveis a Longo Prazo - Consolidação,5,5,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.9.0.00.00,2.2.7.9.0.00.00 - Outras Provisões a Longo Prazo,91,91,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.9.1.00.00,2.2.7.9.1.00.00 - Outras Provisões a Longo Prazo - Consolidação,26,26,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.9.2.00.00,2.2.7.9.2.00.00 - Outras Provisões a Longo Prazo - Intra OFSS,31,31,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.7.9.3.00.00,2.2.7.9.3.00.00 - Outras Provisões a Longo Prazo - Inter OFSS - União,48,48,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.0.0.00.00,2.2.8.0.0.00.00 - Demais Obrigações a Longo Prazo,19,19,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.2.0.00.00,2.2.8.2.0.00.00 - Obrigações por Danos a Terceiros a Longo Prazo,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.2.1.00.00,2.2.8.2.1.00.00 - Obrigações por Danos a Terceiros a Longo Prazo - Consolidação,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.8.0.00.00,2.2.8.8.0.00.00 - Valores Restituíveis,8,8,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.8.1.00.00,2.2.8.8.1.00.00 - Valores Restituíveis - Consolidação,7,7,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.8.2.00.00,2.2.8.8.2.00.00 - Valores Restituíveis - Intra OFSS,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.9.0.00.00,2.2.8.9.0.00.00 - Outras Obrigações a Longo Prazo,11,11,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.9.1.00.00,2.2.8.9.1.00.00 - Outras Obrigações a Longo Prazo - Consolidação,5,5,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.9.2.00.00,2.2.8.9.2.00.00 - Outras Obrigações a Longo Prazo - Intra OFSS,6,6,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.8.9.4.00.00,2.2.8.9.4.00.00 - Outras Obrigações a Longo Prazo - Inter OFSS - Estado,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.9.0.0.00.00,2.2.9.0.0.00.00 - Resultado Diferido,5,5,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.9.1.0.00.00,2.2.9.1.0.00.00 - Variação Patrimonial Aumentativa (VPA) Diferida,5,5,1,2023,2023
Anexo I-AB,31/12/2023,P2.2.9.1.1.00.00,2.2.9.1.1.00.00 - Variação Patrimonial Aumentativa Diferida - Consolidação,5,5,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.0.0.0.00.00,2.3.0.0.0.00.00 - Patrimônio Liquido,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.1.0.0.00.00,2.3.1.0.0.00.00 - Patrimônio Social e Capital Social,195,195,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.1.1.0.00.00,2.3.1.1.0.00.00 - Patrimônio Social,195,195,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.1.1.1.00.00,2.3.1.1.1.00.00 - Patrimônio Social - Consolidação,195,195,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.1.1.5.00.00,2.3.1.1.5.00.00 - Patrimônio Social - Inter OFSS - Município,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.1.2.0.00.00,2.3.1.2.0.00.00 - Capital Social Realizado,2,2,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.1.2.1.00.00,2.3.1.2.1.00.00 - Capital Social Realizado - Consolidação,2,2,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.4.0.0.00.00,2.3.4.0.0.00.00 - Ajustes de Avaliação Patrimonial,25,25,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.4.1.0.00.00,2.3.4.1.0.00.00 - Ajustes de Avaliação Patrimonial de Ativos,24,24,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.4.1.1.00.00,2.3.4.1.1.00.00 - Ajustes de Avaliação Patrimonial de Ativos - Consolidação,24,24,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.4.2.0.00.00,2.3.4.2.0.00.00 - Ajustes de Avaliação Patrimonial de Passivos,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.4.2.1.00.00,2.3.4.2.1.00.00 - Ajustes de Avaliação Patrimonial de Passivos - Consolidação,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.5.0.0.00.00,2.3.5.0.0.00.00 - Reservas de Lucros,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.5.9.0.00.00,2.3.5.9.0.00.00 - Outras Reservas de Lucro,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.5.9.1.00.00,2.3.5.9.1.00.00 - Outras Reservas de Lucro - Consolidação,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.6.0.0.00.00,2.3.6.0.0.00.00 - Demais Reservas,45,45,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.6.1.0.00.00,2.3.6.1.0.00.00 - Reserva de Reavaliação,23,23,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.6.1.1.00.00,2.3.6.1.1.00.00 - Reserva de Reavaliação - Consolidação,22,22,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.6.1.5.00.00,2.3.6.1.5.00.00 - Reserva de Reavaliação - Inter OFSS - Município,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.6.9.0.00.00,2.3.6.9.0.00.00 - Outras Reservas,24,24,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.6.9.1.00.00,2.3.6.9.1.00.00 - Outras Reservas - Consolidação,22,22,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.6.9.2.00.00,2.3.6.9.2.00.00 - Outras Reservas - Intra OFSS,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.6.9.5.00.00,2.3.6.9.5.00.00 - Outras Reservas - Inter OFSS - Município,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.0.0.00.00,2.3.7.0.0.00.00 - Resultados Acumulados,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.0.00.00,2.3.7.1.0.00.00 - Superávits ou Déficits Acumulados,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.1.00.00,2.3.7.1.1.00.00 - Superávits ou Déficits Acumulados - Consolidação,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.1.01.00,2.3.7.1.1.01.00 - Superávits ou Déficits do Exercício,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.1.02.00,2.3.7.1.1.02.00 - Superávits ou Déficits de Exercícios Anteriores,293,293,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.1.03.00,2.3.7.1.1.03.00 - Ajustes de Exercícios Anteriores,98,98,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.1.04.00,"2.3.7.1.1.04.00 - Superávits ou Déficits Resultantes de Extinção, Fusão e Cisão",3,3,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.2.00.00,2.3.7.1.2.00.00 - Superávits ou Déficits Acumulados - Intra OFSS,253,253,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.2.01.00,2.3.7.1.2.01.00 - Superávits ou Déficits do Exercício,96,96,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.2.02.00,2.3.7.1.2.02.00 - Superávits ou Déficits de Exercícios Anteriores,253,253,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.2.03.00,2.3.7.1.2.03.00 - Ajustes de Exercícios Anteriores,17,17,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.2.04.00,"2.3.7.1.2.04.00 - Superávits ou Déficits Resultantes de Extinção, Fusão e Cisão",2,2,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.3.00.00,2.3.7.1.3.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - União,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.3.01.00,2.3.7.1.3.01.00 - Superávits ou Déficits do Exercício,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.3.02.00,2.3.7.1.3.02.00 - Superávits ou Déficits de Exercícios Anteriores,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.3.03.00,2.3.7.1.3.03.00 - Ajustes de Exercícios Anteriores,8,8,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.3.04.00,"2.3.7.1.3.04.00 - Superávits ou Déficits Resultantes de Extinção, Fusão e Cisão",1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.4.00.00,2.3.7.1.4.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - Estado,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.4.01.00,2.3.7.1.4.01.00 - Superávits ou Déficits do Exercício,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.4.02.00,2.3.7.1.4.02.00 - Superávits ou Déficits de Exercícios Anteriores,294,294,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.4.03.00,2.3.7.1.4.03.00 - Ajustes de Exercícios Anteriores,4,4,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.5.00.00,2.3.7.1.5.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - Município,259,259,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.5.01.00,2.3.7.1.5.01.00 - Superávits ou Déficits do Exercício,140,140,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.5.02.00,2.3.7.1.5.02.00 - Superávits ou Déficits de Exercícios Anteriores,246,246,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.5.03.00,2.3.7.1.5.03.00 - Ajustes de Exercícios Anteriores,2,2,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.1.5.04.00,"2.3.7.1.5.04.00 - Superávits ou Déficits Resultantes de Extinção, Fusão e Cisão",1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.0.00.00,2.3.7.2.0.00.00 - Lucros e Prejuízos Acumulados,21,21,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.1.00.00,2.3.7.2.1.00.00 - Lucros e Prejuízos Acumulados - Consolidação,8,8,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.1.02.00,2.3.7.2.1.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,7,7,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.1.03.00,2.3.7.2.1.03.00 - Ajustes de Exercícios Anteriores,3,3,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.2.00.00,2.3.7.2.2.00.00 - Lucros e Prejuízos Acumulados - Intra OFSS,4,4,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.2.02.00,2.3.7.2.2.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,4,4,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.3.00.00,2.3.7.2.3.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - União,3,3,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.3.02.00,2.3.7.2.3.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,3,3,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.3.03.00,2.3.7.2.3.03.00 - Ajustes de Exercícios Anteriores,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.4.00.00,2.3.7.2.4.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - Estado,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.4.02.00,2.3.7.2.4.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.5.00.00,2.3.7.2.5.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - Município,6,6,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.5.01.00,2.3.7.2.5.01.00 - Lucros e Prejuízos do Exercício,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.5.02.00,2.3.7.2.5.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,4,4,1,2023,2023
Anexo I-AB,31/12/2023,P2.3.7.2.5.03.00,2.3.7.2.5.03.00 - Ajustes de Exercícios Anteriores,1,1,1,2023,2023
Anexo I-AB,31/12/2023,P6.3.1.1.0.00.00BP,6.3.1.1.0.00.00 - RP Não Processados a Liquidar,256,256,1,2023,2023
Anexo I-AB,31/12/2023,P6.3.1.7.1.00.00BP,6.3.1.7.1.00.00 - RP Não Processados a Liquidar- Inscrição no Exercício,287,287,1,2023,2023
Anexo I-AB,31/12/2023,PassivoFinanceiro,Passivo Financeiro,291,291,1,2023,2023
Anexo I-AB,31/12/2023,PassivoPermanente,Passivo Permanente,293,293,1,2023,2023
Anexo I-AB,31/12/2023,SaldoPatrimonial,Saldo Patrimonial,294,294,1,2023,2023
Anexo I-AB,31/12/2024,AtivoFinanceiro,Ativo Financeiro,291,291,1,2024,2024
Anexo I-AB,31/12/2024,AtivoPermanente,Ativo Permanente,289,289,1,2024,2024
Anexo I-AB,31/12/2024,ContragarantiasRecebidasAExecutar,Garantias e Contragarantias Recebidas a Executar,46,46,1,2024,2024
Anexo I-AB,31/12/2024,DireitosContratuaisAExecutar,Direitos Contratuais a Executar,111,111,1,2024,2024
Anexo I-AB,31/12/2024,DireitosConveniadosEOutrosInstrumentosCongeneresAExecutar,Direitos Conveniados e Outros Instrumentos Congêneres a Executar,39,39,1,2024,2024
Anexo I-AB,31/12/2024,ExecucaoDosAtosPotenciaisAtivos,Execução dos Atos Potenciais Ativos,135,135,1,2024,2024
Anexo I-AB,31/12/2024,ExecucaoDosAtosPotenciaisPassivos,Execução dos Atos Potenciais Passivos,175,175,1,2024,2024
Anexo I-AB,31/12/2024,GarantiasEContragarantiasConcedidasAExecutar,Garantias e Contragarantias Concedidas a Executar,11,11,1,2024,2024
Anexo I-AB,31/12/2024,ObrigacoesContratuaisAExecutar,Obrigações Contratuais a Executar,173,173,1,2024,2024
Anexo I-AB,31/12/2024,ObrigacoesConveniadasEOutrosInstrumentosCongeneresAExecutar,Obrigações Conveniadas e Outros Instrumentos Congêneres a Executar,117,117,1,2024,2024
Anexo I-AB,31/12/2024,OutrosAtosPotenciaisAtivosAExecutar,Outros Atos Potenciais Ativos a Executar,3,3,1,2024,2024
Anexo I-AB,31/12/2024,OutrosAtosPotenciaisPassivosAExecutar,Outros Atos Potenciais Passivos a Executar,1,1,1,2024,2024
Anexo I-AB,31/12/2024,P1.0.0.0.0.00.00,1.0.0.0.0.00.00 - Ativo,291,291,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.0.0.0.00.00,1.1.0.0.0.00.00 - Ativo Circulante,291,291,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.0.0.0.00.00F,1.1.0.0.0.00.00 - Ativo Circulante - Financeiro,291,291,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.0.0.0.00.00P,1.1.0.0.0.00.00 - Ativo Circulante - Permanente,285,285,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.1.0.0.00.00,1.1.1.0.0.00.00 - Caixa e Equivalentes de Caixa,291,291,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.1.1.0.00.00,1.1.1.1.0.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional,291,291,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.1.1.1.00.00,1.1.1.1.1.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional - Consolidação,291,291,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.1.2.0.00.00,1.1.1.2.0.00.00 - Caixa e Equivalentes de Caixa em Moeda Estrangeira,7,7,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.1.2.1.00.00,1.1.1.2.1.00.00 - Caixa e Equivalentes de Caixa em Moeda Estrangeira - Consolidação,7,7,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.0.0.00.00,1.1.2.0.0.00.00 - Créditos a Curto Prazo,279,279,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.1.0.00.00,1.1.2.1.0.00.00 - Créditos Tributários a Receber,218,218,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.1.1.00.00,1.1.2.1.1.00.00 - Créditos Tributários a Receber - Consolidação,199,199,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.1.2.00.00,1.1.2.1.2.00.00 - Créditos Tributários a Receber - Intra OFSS,32,32,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.1.3.00.00,1.1.2.1.3.00.00 - Créditos Tributários a Receber - Inter OFSS - União,7,7,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.1.4.00.00,1.1.2.1.4.00.00 - Créditos Tributários a Receber - Inter OFSS - Estado,3,3,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.1.5.00.00,1.1.2.1.5.00.00 - Créditos Tributários a Receber - Inter OFSS - Município,29,29,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.2.0.00.00,1.1.2.2.0.00.00 - Clientes,48,48,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.2.1.00.00,1.1.2.2.1.00.00 - Clientes - Consolidação,47,47,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.2.2.00.00,1.1.2.2.2.00.00 - Clientes - Intra OFSS,10,10,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.2.3.00.00,1.1.2.2.3.00.00 - Clientes - Inter OFSS - União,1,1,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.2.4.00.00,1.1.2.2.4.00.00 - Clientes - Inter OFSS - Estado,5,5,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.2.5.00.00,1.1.2.2.5.00.00 - Clientes - Inter OFSS - Município,1,1,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.3.0.00.00,1.1.2.3.0.00.00 - Créditos de Transferências a Receber,75,75,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.3.1.00.00,1.1.2.3.1.00.00 - Créditos de Transferências a Receber - Consolidação,6,6,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.3.3.00.00,1.1.2.3.3.00.00 - Créditos de Transferências a Receber - Inter OFSS - União,35,35,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.3.4.00.00,1.1.2.3.4.00.00 - Créditos de Transferências a Receber - Inter OFSS - Estado,55,55,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.3.5.00.00,1.1.2.3.5.00.00 - Créditos de Transferências a Receber - Inter OFSS - Município,7,7,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.4.0.00.00,1.1.2.4.0.00.00 - Empréstimos e Financiamentos Concedidos,41,41,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.4.1.00.00,1.1.2.4.1.00.00 - Empréstimos e Financiamentos Concedidos - Consolidação,35,35,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.4.2.00.00,1.1.2.4.2.00.00 - Empréstimos e Financiamentos Concedidos - Intra OFSS,2,2,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.4.3.00.00,1.1.2.4.3.00.00 - Empréstimos e Financiamentos Concedidos - Inter OFSS - União,2,2,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.4.4.00.00,1.1.2.4.4.00.00 - Empréstimos e Financiamentos Concedidos - Inter OFSS - Estado,1,1,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.4.5.00.00,1.1.2.4.5.00.00 - Empréstimos e Financiamentos Concedidos - Inter OFSS - Município,2,2,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.5.0.00.00,1.1.2.5.0.00.00 - Dívida Ativa Tributária,149,149,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.5.1.00.00,1.1.2.5.1.00.00 - Dívida Ativa Tributária - Consolidação,137,137,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.5.4.00.00,1.1.2.5.4.00.00 - Dívida Ativa Tributária - Inter OFSS - Estado,3,3,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.5.5.00.00,1.1.2.5.5.00.00 - Dívida Ativa Tributária - Inter OFSS - Município,18,18,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.6.0.00.00,1.1.2.6.0.00.00 - Dívida Ativa Não Tributária,127,127,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.6.1.00.00,1.1.2.6.1.00.00 - Dívida Ativa Não Tributária - Consolidação,117,117,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.6.2.00.00,1.1.2.6.2.00.00 - Dívida Ativa Não Tributária - Intra OFSS,9,9,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.6.3.00.00,1.1.2.6.3.00.00 - Dívida Ativa Não Tributária - Inter OFSS - União,6,6,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.6.4.00.00,1.1.2.6.4.00.00 - Dívida Ativa Não Tributária - Inter OFSS - Estado,2,2,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.6.5.00.00,1.1.2.6.5.00.00 - Dívida Ativa Não Tributária - Inter OFSS - Município,16,16,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.9.0.00.00,1.1.2.9.0.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo,38,38,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.9.1.00.00,1.1.2.9.1.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo - Consolidação,36,36,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.9.4.00.00,1.1.2.9.4.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo - Inter OFSS - Estado,1,1,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.2.9.5.00.00,1.1.2.9.5.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo - Inter OFSS - Município,2,2,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.3.0.0.00.00,1.1.3.0.0.00.00 - Demais Créditos e Valores a Curto Prazo,265,265,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.3.1.0.00.00,1.1.3.1.0.00.00 - Adiantamentos Concedidos,232,232,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.3.1.1.00.00,1.1.3.1.1.00.00 - Adiantamentos Concedidos - Consolidação,232,232,1,2024,2024
Anexo I-AB,31/12/2024,P1.1.3.1.5.00.00,1.1.3.1.5.00.00 - Adiantamentos Concedidos - Inter OFSS - Município,2,2,1,2024,2024
