Data de Referência,Ano,Nível Territorial,Cód. Munic,Município,Mesorregião,VPs,Mesos,Tipo PIB,Indicador,Valor
2002-01-01,2002,Município,421010,Mafra,Norte Catarinense,Planalto Norte,,Observado,PIB,2555819919.0
2002-01-01,2002,Município,421030,Major Vieira,Norte Catarinense,Centro-Norte,,Observado,PIB,260588375.0
2002-01-01,2002,Município,421060,Massaranduba,Norte Catarinense,Vale do Itapocu,,Observado,PIB,622497862.0
2002-01-01,2002,Município,421110,Monte Castelo,Norte Catarinense,Planalto Norte,,Observado,PIB,189819578.0
2002-01-01,2002,Município,421220,Papanduva,Norte Catarinense,Planalto Norte,,Observado,PIB,777662988.0
2002-01-01,2002,Município,421360,Porto União,Norte Catarinense,Centro-Norte,,Observado,PIB,862103724.0
2002-01-01,2002,Município,421500,Rio Negrinho,Norte Catarinense,Planalto Norte,,Observado,PIB,1838756425.0
2002-01-01,2002,Município,421567,Santa Terezinha,Norte Catarinense,Alto Vale do Itajaí,,Observado,PIB,270774330.0
2002-01-01,2002,Município,421740,Schroeder,Norte Catarinense,Vale do Itapocu,,Observado,PIB,538012718.0
2002-01-01,2002,Município,421580,São Bento do Sul,Norte Catarinense,Planalto Norte,,Observado,PIB,4859017046.0
2002-01-01,2002,Município,421620,São Francisco do Sul,Norte Catarinense,Norte-Nordeste,,Observado,PIB,3085728281.0
2002-01-01,2002,Município,421825,Timbó Grande,Norte Catarinense,Centro-Norte,,Observado,PIB,219222850.0
2002-01-01,2002,Município,421830,Três Barras,Norte Catarinense,Centro-Norte,,Observado,PIB,898623288.0
2002-01-01,2002,Município,420010,Abelardo Luz,Oeste Catarinense,Oeste,,Observado,PIB,956247485.0
2002-01-01,2002,Município,420075,Alto Bela Vista,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,131762408.0
2002-01-01,2002,Município,420080,Anchieta,Oeste Catarinense,Extremo Oeste,,Observado,PIB,247621404.0
2002-01-01,2002,Município,420127,Arabutã,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,166255883.0
2002-01-01,2002,Município,420160,Arroio Trinta,Oeste Catarinense,Centro-Norte,,Observado,PIB,128548420.0
2002-01-01,2002,Município,420165,Arvoredo,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,79950034.0
2002-01-01,2002,Município,420208,Bandeirante,Oeste Catarinense,Extremo Oeste,,Observado,PIB,61087977.0
2002-01-01,2002,Município,420209,Barra Bonita,Oeste Catarinense,Extremo Oeste,,Observado,PIB,55825696.0
2002-01-01,2002,Município,420215,Belmonte,Oeste Catarinense,Extremo Oeste,,Observado,PIB,60976958.0
2002-01-01,2002,Município,420253,Bom Jesus,Oeste Catarinense,Oeste,,Observado,PIB,84490695.0
2002-01-01,2002,Município,420257,Bom Jesus do Oeste,Oeste Catarinense,Extremo Oeste,,Observado,PIB,120155415.0
2002-01-01,2002,Município,420310,Caibi,Oeste Catarinense,Extremo Oeste,,Observado,PIB,245656375.0
2002-01-01,2002,Município,420315,Calmon,Oeste Catarinense,Centro-Norte,,Observado,PIB,179472645.0
2002-01-01,2002,Município,420350,Campo Erê,Oeste Catarinense,Extremo Oeste,,Observado,PIB,538778747.0
2002-01-01,2002,Município,420390,Capinzal,Oeste Catarinense,Centro-Oeste,,Observado,PIB,999561386.0
2002-01-01,2002,Município,420400,Catanduvas,Oeste Catarinense,Centro-Oeste,,Observado,PIB,388026609.0
2002-01-01,2002,Município,420410,Caxambu do Sul,Oeste Catarinense,Oeste,,Observado,PIB,270513437.0
2002-01-01,2002,Município,420300,Caçador,Oeste Catarinense,Centro-Norte,,Observado,PIB,3712589173.0
2002-01-01,2002,Município,420420,Chapecó,Oeste Catarinense,Oeste,,Observado,PIB,8267209910.0
2002-01-01,2002,Município,420430,Concórdia,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,3484601406.0
2002-01-01,2002,Município,420435,Cordilheira Alta,Oeste Catarinense,Oeste,,Observado,PIB,300238663.0
2002-01-01,2002,Município,420440,Coronel Freitas,Oeste Catarinense,Oeste,,Observado,PIB,445578644.0
2002-01-01,2002,Município,420445,Coronel Martins,Oeste Catarinense,Oeste,,Observado,PIB,74759916.0
2002-01-01,2002,Município,420470,Cunha Porã,Oeste Catarinense,Extremo Oeste,,Observado,PIB,858384602.0
2002-01-01,2002,Município,420475,Cunhataí,Oeste Catarinense,Oeste,,Observado,PIB,60743819.0
2002-01-01,2002,Município,420490,Descanso,Oeste Catarinense,Extremo Oeste,,Observado,PIB,343341629.0
2002-01-01,2002,Município,420500,Dionísio Cerqueira,Oeste Catarinense,Extremo Oeste,,Observado,PIB,318262530.0
2002-01-01,2002,Município,420517,Entre Rios,Oeste Catarinense,Oeste,,Observado,PIB,58906462.0
2002-01-01,2002,Município,420520,Erval Velho,Oeste Catarinense,Centro-Oeste,,Observado,PIB,183141810.0
2002-01-01,2002,Município,420530,Faxinal dos Guedes,Oeste Catarinense,Oeste,,Observado,PIB,846105946.0
2002-01-01,2002,Município,420535,Flor do Sertão,Oeste Catarinense,Extremo Oeste,,Observado,PIB,43685813.0
2002-01-01,2002,Município,420543,Formosa do Sul,Oeste Catarinense,Oeste,,Observado,PIB,77313343.0
2002-01-01,2002,Município,420550,Fraiburgo,Oeste Catarinense,Centro-Norte,,Observado,PIB,1917102241.0
2002-01-01,2002,Município,420560,Galvão,Oeste Catarinense,Oeste,,Observado,PIB,255736863.0
2002-01-01,2002,Município,420640,Guaraciaba,Oeste Catarinense,Extremo Oeste,,Observado,PIB,394782090.0
2002-01-01,2002,Município,420660,Guarujá do Sul,Oeste Catarinense,Extremo Oeste,,Observado,PIB,167371620.0
2002-01-01,2002,Município,420665,Guatambú,Oeste Catarinense,Oeste,,Observado,PIB,212461818.0
2002-01-01,2002,Município,420670,Herval d'Oeste,Oeste Catarinense,Centro-Oeste,,Observado,PIB,695808985.0
2002-01-01,2002,Município,420675,Ibiam,Oeste Catarinense,Centro-Oeste,,Observado,PIB,71468214.0
2002-01-01,2002,Município,420680,Ibicaré,Oeste Catarinense,Centro-Oeste,,Observado,PIB,142403540.0
2002-01-01,2002,Município,420757,Iomerê,Oeste Catarinense,Centro-Norte,,Observado,PIB,161443227.0
2002-01-01,2002,Município,420760,Ipira,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,116719390.0
2002-01-01,2002,Município,420765,Iporã do Oeste,Oeste Catarinense,Extremo Oeste,,Observado,PIB,294721039.0
2002-01-01,2002,Município,420768,Ipuaçu,Oeste Catarinense,Oeste,,Observado,PIB,395226165.0
2002-01-01,2002,Município,420770,Ipumirim,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,347760168.0
2002-01-01,2002,Município,420775,Iraceminha,Oeste Catarinense,Extremo Oeste,,Observado,PIB,130474593.0
2002-01-01,2002,Município,420780,Irani,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,267071860.0
2002-01-01,2002,Município,420785,Irati,Oeste Catarinense,Oeste,,Observado,PIB,68132106.0
2002-01-01,2002,Município,420840,Itapiranga,Oeste Catarinense,Extremo Oeste,,Observado,PIB,688426249.0
2002-01-01,2002,Município,420800,Itá,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,360988033.0
2002-01-01,2002,Município,420860,Jaborá,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,199927820.0
2002-01-01,2002,Município,420895,Jardinópolis,Oeste Catarinense,Oeste,,Observado,PIB,68004435.0
2002-01-01,2002,Município,420900,Joaçaba,Oeste Catarinense,Centro-Oeste,,Observado,PIB,2354598732.0
2002-01-01,2002,Município,420917,Jupiá,Oeste Catarinense,Oeste,,Observado,PIB,71212872.0
2002-01-01,2002,Município,420920,Lacerdópolis,Oeste Catarinense,Centro-Oeste,,Observado,PIB,164684970.0
2002-01-01,2002,Município,420945,Lajeado Grande,Oeste Catarinense,Oeste,,Observado,PIB,61198995.0
2002-01-01,2002,Município,420970,Lebon Régis,Oeste Catarinense,Centro-Norte,,Observado,PIB,308887011.0
2002-01-01,2002,Município,420985,Lindóia do Sul,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,203280581.0
2002-01-01,2002,Município,421003,Luzerna,Oeste Catarinense,Centro-Oeste,,Observado,PIB,233433229.0
2002-01-01,2002,Município,421005,Macieira,Oeste Catarinense,Centro-Norte,,Observado,PIB,46922005.0
2002-01-01,2002,Município,421050,Maravilha,Oeste Catarinense,Extremo Oeste,,Observado,PIB,1183985461.0
2002-01-01,2002,Município,421055,Marema,Oeste Catarinense,Oeste,,Observado,PIB,222847607.0
2002-01-01,2002,Município,421070,Matos Costa,Oeste Catarinense,Centro-Norte,,Observado,PIB,55026362.0
2002-01-01,2002,Município,421090,Modelo,Oeste Catarinense,Oeste,,Observado,PIB,232628344.0
2002-01-01,2002,Município,421100,Mondaí,Oeste Catarinense,Extremo Oeste,,Observado,PIB,575081824.0
2002-01-01,2002,Município,421140,Nova Erechim,Oeste Catarinense,Oeste,,Observado,PIB,190457934.0
2002-01-01,2002,Município,421145,Nova Itaberaba,Oeste Catarinense,Oeste,,Observado,PIB,186716608.0
2002-01-01,2002,Município,421165,Novo Horizonte,Oeste Catarinense,Oeste,,Observado,PIB,118640011.0
2002-01-01,2002,Município,421180,Ouro,Oeste Catarinense,Centro-Oeste,,Observado,PIB,275231726.0
2002-01-01,2002,Município,421185,Ouro Verde,Oeste Catarinense,Oeste,,Observado,PIB,139872316.0
2002-01-01,2002,Município,421187,Paial,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,84207597.0
2002-01-01,2002,Município,421200,Palma Sola,Oeste Catarinense,Extremo Oeste,,Observado,PIB,291318319.0
2002-01-01,2002,Município,421210,Palmitos,Oeste Catarinense,Oeste,,Observado,PIB,862947466.0
2002-01-01,2002,Município,421223,Paraíso,Oeste Catarinense,Extremo Oeste,,Observado,PIB,137918389.0
2002-01-01,2002,Município,421227,Passos Maia,Oeste Catarinense,Oeste,,Observado,PIB,196736035.0
2002-01-01,2002,Município,421260,Peritiba,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,108104348.0
2002-01-01,2002,Município,421290,Pinhalzinho,Oeste Catarinense,Oeste,,Observado,PIB,979428166.0
2002-01-01,2002,Município,421300,Pinheiro Preto,Oeste Catarinense,Centro-Norte,,Observado,PIB,150724383.0
2002-01-01,2002,Município,421310,Piratuba,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,559339389.0
2002-01-01,2002,Município,421315,Planalto Alegre,Oeste Catarinense,Oeste,,Observado,PIB,113560911.0
2002-01-01,2002,Município,421340,Ponte Serrada,Oeste Catarinense,Oeste,,Observado,PIB,330213681.0
2002-01-01,2002,Município,421390,Presidente Castello Branco,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,149897294.0
2002-01-01,2002,Município,421415,Princesa,Oeste Catarinense,Extremo Oeste,,Observado,PIB,66233688.0
2002-01-01,2002,Município,421420,Quilombo,Oeste Catarinense,Oeste,,Observado,PIB,801248887.0
2002-01-01,2002,Município,421440,Rio das Antas,Oeste Catarinense,Centro-Norte,,Observado,PIB,227010804.0
2002-01-01,2002,Município,421507,Riqueza,Oeste Catarinense,Extremo Oeste,,Observado,PIB,136325272.0
2002-01-01,2002,Município,421520,Romelândia,Oeste Catarinense,Extremo Oeste,,Observado,PIB,297957231.0
2002-01-01,2002,Município,421535,Saltinho,Oeste Catarinense,Oeste,,Observado,PIB,100982505.0
2002-01-01,2002,Município,421540,Salto Veloso,Oeste Catarinense,Centro-Norte,,Observado,PIB,252928093.0
2002-01-01,2002,Município,421555,Santa Helena,Oeste Catarinense,Extremo Oeste,,Observado,PIB,76530662.0
2002-01-01,2002,Município,421568,Santa Terezinha do Progresso,Oeste Catarinense,Extremo Oeste,,Observado,PIB,93688584.0
2002-01-01,2002,Município,421569,Santiago do Sul,Oeste Catarinense,Oeste,,Observado,PIB,68370796.0
2002-01-01,2002,Município,421730,Saudades,Oeste Catarinense,Oeste,,Observado,PIB,385611955.0
2002-01-01,2002,Município,421750,Seara,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,1002481175.0
2002-01-01,2002,Município,421755,Serra Alta,Oeste Catarinense,Oeste,,Observado,PIB,153316667.0
2002-01-01,2002,Município,421775,Sul Brasil,Oeste Catarinense,Oeste,,Observado,PIB,139800154.0
2002-01-01,2002,Município,421575,São Bernardino,Oeste Catarinense,Oeste,,Observado,PIB,121953916.0
2002-01-01,2002,Município,421600,São Carlos,Oeste Catarinense,Oeste,,Observado,PIB,393588641.0
2002-01-01,2002,Município,421610,São Domingos,Oeste Catarinense,Oeste,,Observado,PIB,548659401.0
2002-01-01,2002,Município,421670,São José do Cedro,Oeste Catarinense,Extremo Oeste,,Observado,PIB,547088488.0
2002-01-01,2002,Município,421625,São João do Oeste,Oeste Catarinense,Extremo Oeste,,Observado,PIB,205512055.0
2002-01-01,2002,Município,421715,São Miguel da Boa Vista,Oeste Catarinense,Extremo Oeste,,Observado,PIB,51501522.0
2002-01-01,2002,Município,421720,São Miguel do Oeste,Oeste Catarinense,Extremo Oeste,,Observado,PIB,1789036752.0
2002-01-01,2002,Município,421790,Tangará,Oeste Catarinense,Centro-Oeste,,Observado,PIB,471384914.0
2002-01-01,2002,Município,421795,Tigrinhos,Oeste Catarinense,Extremo Oeste,,Observado,PIB,57485424.0
2002-01-01,2002,Município,421850,Treze Tílias,Oeste Catarinense,Centro-Oeste,,Observado,PIB,338884232.0
2002-01-01,2002,Município,421875,Tunápolis,Oeste Catarinense,Extremo Oeste,,Observado,PIB,162286968.0
2002-01-01,2002,Município,421885,União do Oeste,Oeste Catarinense,Oeste,,Observado,PIB,181754077.0
2002-01-01,2002,Município,421917,Vargem Bonita,Oeste Catarinense,Centro-Oeste,,Observado,PIB,587726841.0
2002-01-01,2002,Município,421910,Vargeão,Oeste Catarinense,Oeste,,Observado,PIB,327688008.0
2002-01-01,2002,Município,421930,Videira,Oeste Catarinense,Centro-Norte,,Observado,PIB,2710985045.0
2002-01-01,2002,Município,421935,Vitor Meireles,Oeste Catarinense,Alto Vale do Itajaí,,Observado,PIB,158112670.0
2002-01-01,2002,Município,421950,Xanxerê,Oeste Catarinense,Oeste,,Observado,PIB,2275403624.0
2002-01-01,2002,Município,421960,Xavantina,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,233300007.0
2002-01-01,2002,Município,421970,Xaxim,Oeste Catarinense,Oeste,,Observado,PIB,1345928271.0
2002-01-01,2002,Município,420040,Água Doce,Oeste Catarinense,Centro-Oeste,,Observado,PIB,398701046.0
2002-01-01,2002,Município,420055,Águas Frias,Oeste Catarinense,Oeste,,Observado,PIB,77024695.0
2002-01-01,2002,Município,420050,Águas de Chapecó,Oeste Catarinense,Oeste,,Observado,PIB,265467642.0
2002-01-01,2002,Município,420005,Abdon Batista,Serrana,Centro-Oeste,,Observado,PIB,83819032.0
2002-01-01,2002,Município,420100,Anita Garibaldi,Serrana,Serra Catarinense,,Observado,PIB,218717715.0
2002-01-01,2002,Município,420243,Bocaina do Sul,Serrana,Serra Catarinense,,Observado,PIB,148853720.0
2002-01-01,2002,Município,420250,Bom Jardim da Serra,Serrana,Serra Catarinense,,Observado,PIB,130902014.0
2002-01-01,2002,Município,420260,Bom Retiro,Serrana,Serra Catarinense,,Observado,PIB,444135403.0
2002-01-01,2002,Município,420287,Brunópolis,Serrana,Centro-Oeste,,Observado,PIB,122148199.0
2002-01-01,2002,Município,420340,Campo Belo do Sul,Serrana,Serra Catarinense,,Observado,PIB,294171497.0
2002-01-01,2002,Município,420360,Campos Novos,Serrana,Centro-Oeste,,Observado,PIB,2054243500.0
2002-01-01,2002,Município,420325,Capão Alto,Serrana,Serra Catarinense,,Observado,PIB,106688861.0
2002-01-01,2002,Município,420415,Celso Ramos,Serrana,Serra Catarinense,,Observado,PIB,90907569.0
2002-01-01,2002,Município,420417,Cerro Negro,Serrana,Serra Catarinense,,Observado,PIB,89480980.0
2002-01-01,2002,Município,420455,Correia Pinto,Serrana,Serra Catarinense,,Observado,PIB,905917209.0
2002-01-01,2002,Município,420480,Curitibanos,Serrana,Centro-Norte,,Observado,PIB,1476685961.0
2002-01-01,2002,Município,420555,Frei Rogério,Serrana,Centro-Norte,,Observado,PIB,89503184.0
2002-01-01,2002,Município,420930,Lages,Serrana,Serra Catarinense,,Observado,PIB,6377151796.0
2002-01-01,2002,Município,421105,Monte Carlo,Serrana,Centro-Oeste,,Observado,PIB,329486509.0
2002-01-01,2002,Município,421175,Otacílio Costa,Serrana,Serra Catarinense,,Observado,PIB,757740703.0
2002-01-01,2002,Município,421189,Painel,Serrana,Serra Catarinense,,Observado,PIB,86561191.0
2002-01-01,2002,Município,421205,Palmeira,Serrana,Serra Catarinense,,Observado,PIB,112722721.0
2002-01-01,2002,Município,421330,Ponte Alta,Serrana,Serra Catarinense,,Observado,PIB,233955016.0
2002-01-01,2002,Município,421335,Ponte Alta do Norte,Serrana,Centro-Norte,,Observado,PIB,282797643.0
2002-01-01,2002,Município,421505,Rio Rufino,Serrana,Serra Catarinense,,Observado,PIB,77646399.0
2002-01-01,2002,Município,421550,Santa Cecília,Serrana,Centro-Norte,,Observado,PIB,527787907.0
2002-01-01,2002,Município,421605,São Cristóvão do Sul,Serrana,Centro-Norte,,Observado,PIB,315065195.0
2002-01-01,2002,Município,421650,São Joaquim,Serrana,Serra Catarinense,,Observado,PIB,885462035.0
2002-01-01,2002,Município,421680,São José do Cerrito,Serrana,Serra Catarinense,,Observado,PIB,223485964.0
2002-01-01,2002,Município,421690,São Lourenço do Oeste,Serrana,Oeste,,Observado,PIB,951873353.0
2002-01-01,2002,Município,421890,Urubici,Serrana,Serra Catarinense,,Observado,PIB,305290008.0
2002-01-01,2002,Município,421895,Urupema,Serrana,Serra Catarinense,,Observado,PIB,86139321.0
2002-01-01,2002,Município,421915,Vargem,Serrana,Centro-Oeste,,Observado,PIB,102575622.0
2002-01-01,2002,Município,421985,Zortéa,Serrana,Centro-Oeste,,Observado,PIB,85412149.0
2002-01-01,2002,Município,420140,Araranguá,Sul Catarinense,Sul,,Observado,PIB,2575503514.0
2002-01-01,2002,Município,420150,Armazém,Sul Catarinense,Litoral Sul,,Observado,PIB,198384661.0
2002-01-01,2002,Município,420195,Balneário Arroio do Silva,Sul Catarinense,Sul,,Observado,PIB,156069928.0
2002-01-01,2002,Município,420207,Balneário Gaivota,Sul Catarinense,Sul,,Observado,PIB,134993049.0
2002-01-01,2002,Município,422000,Balneário Rincão,Sul Catarinense,Sul,,Observado,PIB,0.0
2002-01-01,2002,Município,420280,Braço do Norte,Sul Catarinense,Litoral Sul,,Observado,PIB,1134637699.0
2002-01-01,2002,Município,420395,Capivari de Baixo,Sul Catarinense,Litoral Sul,,Observado,PIB,857474249.0
2002-01-01,2002,Município,420425,Cocal do Sul,Sul Catarinense,Sul,,Observado,PIB,610108188.0
2002-01-01,2002,Município,420460,Criciúma,Sul Catarinense,Sul,,Observado,PIB,8285322592.0
2002-01-01,2002,Município,420519,Ermo,Sul Catarinense,Sul,,Observado,PIB,119239512.0
2002-01-01,2002,Município,420545,Forquilhinha,Sul Catarinense,Sul,,Observado,PIB,795931097.0
2002-01-01,2002,Município,420570,Garopaba,Sul Catarinense,Sudeste,,Observado,PIB,395847869.0
2002-01-01,2002,Município,420620,Gravatal,Sul Catarinense,Litoral Sul,,Observado,PIB,241770725.0
2002-01-01,2002,Município,420610,Grão-Pará,Sul Catarinense,Litoral Sul,,Observado,PIB,268504000.0
2002-01-01,2002,Município,420720,Imaruí,Sul Catarinense,Litoral Sul,,Observado,PIB,258773221.0
2002-01-01,2002,Município,420730,Imbituba,Sul Catarinense,Litoral Sul,,Observado,PIB,1013605237.0
2002-01-01,2002,Município,420700,Içara,Sul Catarinense,Sul,,Observado,PIB,1831634583.0
2002-01-01,2002,Município,420870,Jacinto Machado,Sul Catarinense,Sul,,Observado,PIB,347760168.0
2002-01-01,2002,Município,420880,Jaguaruna,Sul Catarinense,Litoral Sul,,Observado,PIB,456375202.0
2002-01-01,2002,Município,420940,Laguna,Sul Catarinense,Litoral Sul,,Observado,PIB,1119644639.0
2002-01-01,2002,Município,420960,Lauro Müller,Sul Catarinense,Sul,,Observado,PIB,395337183.0
2002-01-01,2002,Município,421040,Maracajá,Sul Catarinense,Sul,,Observado,PIB,306744352.0
2002-01-01,2002,Município,421080,Meleiro,Sul Catarinense,Sul,,Observado,PIB,319045211.0
2002-01-01,2002,Município,421125,Morro Grande,Sul Catarinense,Sul,,Observado,PIB,107171792.0
2002-01-01,2002,Município,421120,Morro da Fumaça,Sul Catarinense,Sul,,Observado,PIB,884157566.0
2002-01-01,2002,Município,421160,Nova Veneza,Sul Catarinense,Sul,,Observado,PIB,946866415.0
2002-01-01,2002,Município,421170,Orleans,Sul Catarinense,Sul,,Observado,PIB,1280238574.0
2002-01-01,2002,Município,421225,Passo de Torres,Sul Catarinense,Sul,,Observado,PIB,134437956.0
2002-01-01,2002,Município,421240,Pedras Grandes,Sul Catarinense,Litoral Sul,,Observado,PIB,158345809.0
2002-01-01,2002,Município,421265,Pescaria Brava,Sul Catarinense,Litoral Sul,,Observado,PIB,0.0
2002-01-01,2002,Município,421380,Praia Grande,Sul Catarinense,Sul,,Observado,PIB,195770174.0
2002-01-01,2002,Município,421490,Rio Fortuna,Sul Catarinense,Litoral Sul,,Observado,PIB,175992213.0
2002-01-01,2002,Município,421545,Sangão,Sul Catarinense,Litoral Sul,,Observado,PIB,260166504.0
2002-01-01,2002,Município,421560,Santa Rosa de Lima,Sul Catarinense,Litoral Sul,,Observado,PIB,79655835.0
2002-01-01,2002,Município,421565,Santa Rosa do Sul,Sul Catarinense,Sul,,Observado,PIB,175087411.0
2002-01-01,2002,Município,421760,Siderópolis,Sul Catarinense,Sul,,Observado,PIB,538273612.0
