exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,_periodo,_anexo
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TransferenciasCorrentesDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,20.23,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TransferenciasCorrentesDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,13645866.08,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,20.23,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasCorrentesDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,53795015.92,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,60407464.25,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,60407464.25,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,12538898.37,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,20.76,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,12538898.37,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,20.76,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,47868565.88,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,827841.96,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,827841.96,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,8693.33,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,1.05,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,8693.33,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,1.05,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,819148.63,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,51407937.47,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,51407937.47,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,9919263.53,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,19.3,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,9919263.53,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,19.3,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,41488673.94,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,OutrasTransferenciasCorrentes,Demais Transferências Correntes,579755.01,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),OutrasTransferenciasCorrentes,Demais Transferências Correntes,579755.01,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),OutrasTransferenciasCorrentes,Demais Transferências Correntes,579755.01,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,11787862.41,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,11787862.41,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,689064.59,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,5.85,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,689064.59,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,5.85,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,11098797.82,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",1088200.52,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",1088200.52,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",182468.83,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",16.77,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",182468.83,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",16.77,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",905731.69,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),IndenizacoesERestituicoes,"Indenizações, Restituições e Ressarcimentos",36871.37,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),IndenizacoesERestituicoes,"Indenizações, Restituições e Ressarcimentos",36871.37,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),IndenizacoesERestituicoes,"Indenizações, Restituições e Ressarcimentos",-36871.37,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,ReceitasCorrentesDiversas,Demais Receitas Correntes,10699661.89,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),ReceitasCorrentesDiversas,Demais Receitas Correntes,10699661.89,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),ReceitasCorrentesDiversas,Demais Receitas Correntes,469724.39,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),ReceitasCorrentesDiversas,Demais Receitas Correntes,4.39,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),ReceitasCorrentesDiversas,Demais Receitas Correntes,469724.39,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),ReceitasCorrentesDiversas,Demais Receitas Correntes,4.39,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),ReceitasCorrentesDiversas,Demais Receitas Correntes,10229937.5,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,ReceitasDeCapital,RECEITAS DE CAPITAL,56913792.29,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),ReceitasDeCapital,RECEITAS DE CAPITAL,56913792.29,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),ReceitasDeCapital,RECEITAS DE CAPITAL,56913792.29,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,ReceitasDeOperacoesDeCredito,OPERAÇÕES DE CRÉDITO,35413642.58,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),ReceitasDeOperacoesDeCredito,OPERAÇÕES DE CRÉDITO,35413642.58,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),ReceitasDeOperacoesDeCredito,OPERAÇÕES DE CRÉDITO,35413642.58,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,OperacoesDeCreditoInternas,Operações de Crédito - Mercado Interno,35413642.58,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),OperacoesDeCreditoInternas,Operações de Crédito - Mercado Interno,35413642.58,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),OperacoesDeCreditoInternas,Operações de Crédito - Mercado Interno,35413642.58,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,AlienacaoDeBens,ALIENAÇÃO DE BENS,257029.63,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),AlienacaoDeBens,ALIENAÇÃO DE BENS,257029.63,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),AlienacaoDeBens,ALIENAÇÃO DE BENS,257029.63,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,AlienacaoDeBensImoveis,Alienação de Bens Imóveis,257029.63,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),AlienacaoDeBensImoveis,Alienação de Bens Imóveis,257029.63,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),AlienacaoDeBensImoveis,Alienação de Bens Imóveis,257029.63,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,21243120.08,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,21243120.08,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,21243120.08,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasDeCapitalDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,10324344.01,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasDeCapitalDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,10324344.01,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasDeCapitalDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,10324344.01,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,10432573.57,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,10432573.57,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,10432573.57,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasdeCapitalDosMunicipiosEDeSuasEntidades,Transferências dos Municípios e de suas Entidades,486202.5,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasdeCapitalDosMunicipiosEDeSuasEntidades,Transferências dos Municípios e de suas Entidades,486202.5,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasdeCapitalDosMunicipiosEDeSuasEntidades,Transferências dos Municípios e de suas Entidades,486202.5,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),349352833.33,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),349352833.33,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),62949622.45,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),18.02,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),62949622.45,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),18.02,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),286403210.88,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),349352833.33,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),349352833.33,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),62949622.45,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),18.02,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),62949622.45,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),18.02,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),286403210.88,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),349352833.33,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),349352833.33,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),62949622.45,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),18.02,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),62949622.45,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),18.02,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),330056995.8,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),334761401.6,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),56093114.28,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),56093114.28,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),278668287.32,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),38805576.11,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),38805576.11,1,RREO-Anexo 01
2025,RREO,1,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),295955825.49,1,RREO-Anexo 01
